EVTNAME60080;노예로의 길;;;;;;;;;;;;;
EVTDESC60080;최근 들어 $COUNTRY$이 점점 조용해지고 있다는 섬뜩한 느낌이 듭니다. 자유로운 의견과 생각의 교환이 가능했던 거리 모퉁이와 버스 정류장에서 술집과 대학에서는 이제 침묵만이 메아리처럼 울립니다. $COUNTRY$ 민주주의의 전통이 전복됐다는 결론은 점점 더 분명해지고 있습니다. 적어도 $COUNTRY$에서는 인민을 위한, 인민이 하는, 인민의 정부가 사라졌습니다.;;;;;;;;;;;;;
EVTOPTA60080;음하하하하!;;;;;;;;;;;;;
EVTNAME14210_sub;그들 모두가 '평화의 기회를!'이라고 외치고 있습니다;;;;;;;;;;;;;
EVTNAME14040;사랑과 전쟁;;;;;;;;;;;;;
REL_SPHERE_OF_INFLUENCE;영향권;;;;;;;;;;;;;
status_quo_short;원상 복구;;;;;;;;;;;;;
TOTAL_AMOUNT_OF_SHIPS; 보유 군함 = [SUB_A7]Y$COUNT$[SUB_A7]W척\n;;;;;;;;;;;;;
LESS_AMOUNT_OF_SHIPS; 보유 군함 < [SUB_A7]Y$COUNT$[SUB_A7]W척\n;;;;;;;;;;;;;
tut_3a_21b;차관 도입 버튼을 누르고 때까지 슬라이더를 당겨서 원하는만큼 대출금을 설정하고 확인을 누르세요.;;;;;;;;;;;;;
REVANCHISM_EXPLANATION;프랑스어로 '보복'을 뜻하는 'revanche'에서 유래한 보복주의는 잃어버린 영토의 탈환을 염원하는 열망입니다. 우리 민족은 사랑, 전쟁, 평화 속에서 성스러운 땅을 되찾고자 기꺼이 더 큰 희생을 치르려 합니다.;;;;;;;;;;;;;
EVTNAME14120_sub;지방 선거에서의 종교정책 논의;;;;;;;;;;;;;
tut_8c_10;하지만, 아직 늦지 않았습니다. 이 재앙을 피하는 한 가지 방법은 물론 전쟁입니다. 자신의 위신을 높이기 위한 전쟁, 아니면 다른 사람의 위신을 떨어뜨리기 위한 전쟁입니다. 전쟁에 대해 좀 이야기해보죠. 프랑스를 찾아 전쟁을 선포합시다. 선전포고, 전쟁 목표 선택, '확인'을 클릭하세요.;;;;;;;;;;;;;
BE_GREAT_POWER;강대국;;;;;;;;;;;;;
DIPLOMACY_GREATNATION_STATUS;강대국;;;;;;;;;;;;;
WE_NO_LONGER_GREAT_POWER_2;우리나라가 강대국 대열에서 탈락하면서;;;;;;;;;;;;;
THEY_NO_LONGER_GREAT_POWER_3;강대국 대열에서 탈락하면서;;;;;;;;;;;;;
WE_BECAME_GREAT_POWER_2;이제부터 우리나라도 강대국으로 간주됩니다!;;;;;;;;;;;;;
SERVER_LOST_DESC;서버와의 연결이 끊겼습니다. 게임을 저장하거나 계속을 선택하고 이 창을 닫을 수 있습니다. 게임을 계속하려면 기존 게임을 종료하고 다시 방을 열어야 합니다.;;;;;;;;;;;;;
MODIFIER_GLOBAL_POP_MILITANCY_MODIFIER;주민 투쟁도;;;;;;;;;;;;;
MODIFIER_GLOBAL_POP_CONSCIOUSNESS_MODIFIER;주민 의식도;;;;;;;;;;;;;
global_liberal_agitation;자유주의자 소요;;;;;;;;;;;;;
desc_global_liberal_agitation;선동가들이 자유주의와 혁명의 대의명분을 주장하고 있습니다.;;;;;;;;;;;;;
EDU_DESC;교육비는 성직자의 봉급 지급과 문해율 증대에 쓰입니다.;;;;;;;;;;;;;
ADM_DESC;행정비는 국내 관료들이 관료제를 건강하게 운영하고 유지하도록 도움을 주며 관세 효율을 증가시킵니다.;;;;;;;;;;;;;
COMBATEND_INITIAL;최초 병력;;;;;;;;;;;;;
COMBATEND_CASUALTIES;사상 병력;;;;;;;;;;;;;
COMBATEND_SURVIVORS;생존 병력;;;;;;;;;;;;;
cavours_diplomacy_title;카보우르의 외교;;;;;;;;;;;;;
cavours_diplomacy_desc;사르데냐 왕국 총리 카밀로 벤소 디 카보우르 백작은 이탈리아 통일운동의 주역입니다. 특히 외교 면에서는 오스트리아에 대항한 제2차 이탈리아 독립전쟁에서 프랑스 나폴레옹 3세의 지지를 확보한 사실이 유명합니다.;;;;;;;;;;;;;
EVTNAME36898;빅토리아 여왕의 대관식;;;;;;;;;;;;;
EVTDESC36898;하노버 가문의 알렉산드리나 빅토리아 공주가 '빅토리아 여왕'으로 그레이트브리튼-아일랜드 연합왕국의 왕위에 올랐습니다. 20세기 초까지 지속될 빅토리아 여왕의 통치는 훗날 해가 지지 않는 대영 식민제국의 절정으로 기억될 것입니다. 하노버 가문의 마지막 영국 군주인 빅토리아 여왕의 즉위는 영국-하노버 동군연합의 해소를 불러왔습니다. 환희에 찬 런던 군중들은 젊은 빅토리아 여왕을 신축한 버킹엄궁 숙소로 안내했습니다.;;;;;;;;;;;;;
EVTOPTA36898;빅토리아 여왕!;;;;;;;;;;;;;
RELEASE_VASSAL_EFFECT; [SUB_A7]Y$TARGET$[SUB_A7]W을 해방합니다.\n;;;;;;;;;;;;;
EVTDESC15310;그녀가 도시를 지나갈 때, 도시는 마치 $COUNTRY$ 군인처럼 그림자를 드리우고, 교회의 조명 시계탑은 그녀를 비열하고 감염된 황안처럼 노려보는 것 같습니다. 그녀는 이미 늦었지만 아직 수업은 아직 진행 중입니다.\n\n$PROVINCENAME$ 지역에서 학계에서의 사용이 금지된 소수문화 언어로 고등교육을 제공하는 지하대학이 개교했습니다. ;;;;;;;;;;;;;
EVTNAME11100;$FROMCOUNTRY$ 회의;;;;;;;;;;;;;
EVTDESC11100;$CULTURE_GROUP_UNION$ 내에서의 거대한 자유주의적 민족주의의 물결이 $FROMCOUNTRY$ 정부를 무너뜨렸습니다. 우리나라가 하나의 깃발 아래 단결해야 할 때라고 판단한 자유주의 혁명가들은 $CULTURE_GROUP_UNION$의 모든 대표와 함께 의회를 소집했습니다. 의회는 통일 $CULTURE_GROUP_UNION$의 왕위를 우리에게 제안했습니다. 제안을 수용할 수 있지만, 세계는 불안해 할 것이며 혁명가들은 정치적인 보상을 요구할 것입니다.;;;;;;;;;;;;;
EVTOPTA11100;만세!;;;;;;;;;;;;;
EVTOPTB11100;시궁창이 주는 왕위는 받지 않겠다.;;;;;;;;;;;;;
IS_IN_A_SPHERE; = 영향권 안;;;;;;;;;;;;;
EVTNAME16070;불을 먹는 자;;;;;;;;;;;;;
EVTDESC16070;"불을 먹는 자들은 우리 특유의 제도와 관련된 모든 자극적인 문제들을 영원히 잠재웁니다."\n\n그의 말은 부드럽지만, 노예제도를 위협한다고 여겨지는 모든 사람을 향하는 정의로운 분노의 내면의 불꽃을 담고 있습니다. 급진적인 노예제도 찬성 운동가인 '불을 먹는자'가 $PROVINCENAME$에 등장했습니다.;;;;;;;;;;;;;
EVTOPTA16070;모든 사람은 평등하게 태어났...;;;;;;;;;;;;;
EVTOPTB16070;이보다 더 옳은 말은 없다!;;;;;;;;;;;;;
PROVINCEVIEW_SUPPLY_LIMIT;보급 한계:;;;;;;;;;;;;;
PRODUCTION_COST_REOPEN;가동비: [SUB_A7]Y$VAL$[SUB_A7]W[SUB_A4] ;;;;;;;;;;;;;
EVTNAME11102;$CULTURE_GROUP_UNION$에 만세삼창!;;;;;;;;;;;;;
EVTDESC11102;$CAPITAL$ 정부가 $COUNTRY$ 국기 아래 $CULTURE_GROUP_UNION$ 통일을 선언한 가운데, $COUNTRY$ 전역에서 환호하는 군중들이 거리로 뛰쳐나와 $CULTURE_GROUP_UNION$ 국기를 흔들고 있습니다.\n\n'너무 오랫동안 외세의 조작과 음모가 우리나라의 방향을 결정하도록 방치했습니다. 오늘 여기 고국에서, 우리는 더 완벽한 연합을 결성합니다. $CULTURE_GROUP_UNION$ 만세, 만세, 만세!\n\n;;;;;;;;;;;;;
EVTOPTA11102;만세!;;;;;;;;;;;;;
PRODUCTION_COST_REOPEN;가동비: [SUB_A7]Y$VAL$[SUB_A7]W[SUB_A4] ;;;;;;;;;;;;;
EVTNAME11102;$CULTURE_GROUP_UNION$에 만세삼창!;;;;;;;;;;;;;
EVTDESC11102;$CAPITAL$ 정부가 $COUNTRY$ 국기 아래 $CULTURE_GROUP_UNION$ 통일을 선언한 가운데, $COUNTRY$ 전역에서 환호하는 군중들이 거리로 뛰쳐나와 $CULTURE_GROUP_UNION$ 국기를 흔들고 있습니다.\n\n'너무 오랫동안 외세의 조작과 음모가 우리나라의 방향을 결정하도록 방치했습니다. 오늘 여기 고국에서, 우리는 더 완벽한 연합을 결성합니다. $CULTURE_GROUP_UNION$ 만세, 만세, 만세!\n\n;;;;;;;;;;;;;
EVTOPTA11102;만세!;;;;;;;;;;;;;
NAVALATTACKTHEM_HEADER;해군총장 보고;;;;;;;;;;;;;
NAVALATTACKUS_HEADER;해군총장 보고;;;;;;;;;;;;;
SIEGEUS_SETUP;적국이 우리나라 지역에서 점령전을 시작했을 때;;;;;;;;;;;;;
SIEGEUS_HEADER;$MESSENGER$;;;;;;;;;;;;;
SIEGEUS_1;점령전 개시;;;;;;;;;;;;;
SIEGEUS_2;$MONARCHTITLE$,;;;;;;;;;;;;;
SIEGEUS_3;적군이 $PROV$ 지역에서 점령전을 시작했습니다.;;;;;;;;;;;;;
SIEGEUS_4;하지만 두려워할 필요는 없습니다!;;;;;;;;;;;;;
SIEGEUS_5;필시 $ATTACKER$군은 아군에게 패퇴당할 것입니다.;;;;;;;;;;;;;
SIEGEUS_6;*;;;;;;;;;;;;;
SIEGEUS_LOG;$ATTACKER$이 $PROV$ 지역에서 점령전을 시작했습니다.;;;;;;;;;;;;;
SIEGEUS_BTN1;확인;;;;;;;;;;;;;
SIEGEUS_BTN2;확인;;;;;;;;;;;;;
SIEGEUS_BTN3;참조;;;;;;;;;;;;;
SIEGEUS_MAP;*;;;;;;;;;;;;;
SIEGETHEM_SETUP;우리나라가 적국 지역에서 점령전을 시작했을 때;;;;;;;;;;;;;
SIEGETHEM_HEADER;$MESSENGER$;;;;;;;;;;;;;
SIEGETHEM_1;점령전 개시;;;;;;;;;;;;;
SIEGETHEM_2;$MONARCHTITLE$, 아군이;;;;;;;;;;;;;
SIEGETHEM_3;$PROV$ 지역에서 점령전을 시작했습니다.;;;;;;;;;;;;;
SIEGETHEM_4;오래지 않아 아군이 $PROV$ 지역을;;;;;;;;;;;;;
SIEGETHEM_5;$DEFENDER$ 무리에게서 빼앗을 것입니다.;;;;;;;;;;;;;
SIEGETHEM_6;현지 주민들도 계몽된 우리의 통치를 분명 고대할 것입니다.;;;;;;;;;;;;;
SIEGETHEM_LOG;우리나라가 $PROV$ 지역에서 점령전을 시작했습니다.;;;;;;;;;;;;;
SIEGETHEM_BTN1;확인;;;;;;;;;;;;;
SIEGETHEM_BTN2;확인;;;;;;;;;;;;;
SIEGETHEM_BTN3;참조;;;;;;;;;;;;;
SIEGETHEM_MAP;*;;;;;;;;;;;;;
chief_of_army;육군총장;;;;;;;;;;;;;
chief_of_navy;해군총장;;;;;;;;;;;;;
chief_of_staff;참모총장;;;;;;;;;;;;;
SPHERE_LEADER;영향권 맹주;;;;;;;;;;;;;
CONFIRM_INTERVENTION;개입!;;;;;;;;;;;;;
CONFIRM_INTERVENTION_DESC;$WAR$에 개입합니다.;;;;;;;;;;;;;
CHAT_NONE_TIP;대화 필터 지우기;;;;;;;;;;;;;
CHAT_ALLIES_TIP;동맹국과만 대화;;;;;;;;;;;;;
CHAT_ENEMIES_TIP;적국과만 대화;;;;;;;;;;;;;
CHAT_ALL_TIP;모두와 대화;;;;;;;;;;;;;
CHAT_FILTER;클릭해 유저의 대화 수신 여부를 변경합니다.;;;;;;;;;;;;;
UV_NO_MORALE;조직력이 낮아 움직일 수 없습니다. 현재 조직력은 필요한 [SUB_A7]Y$NEED$[SUB_A7]W 중 [SUB_A7]Y$ORG$[SUB_A7]W 밖에 없습니다.;;;;;;;;;;;;;
UV_NO_STRENGHT;병력이 낮아 움직일 수 없습니다. 현재 병력은 필요한 [SUB_A7]Y$NEED$[SUB_A7]W 중 [SUB_A7]Y$STR$[SUB_A7]W 밖에 없습니다.;;;;;;;;;;;;;
tut_7a_6b;아래는 자동화 확인란입니다.\n자동화는 자동으로 군대에게 필요한 품목을 구매하도록 주문을 설정할 것입니다.;;;;;;;;;;;;;
tut_1a_4;우리 국경으로 집단으로 몰려드는 네덜란드군을 격퇴해야 합니다. 가장 먼저 할 일은 부대를 선발하는 것입니다.\n 부대를 선택하려면 브뤼셀의 군대를 클릭하세요.;;;;;;;;;;;;;
CONT_AI;인공지능과 교대;;;;;;;;;;;;;
CONT_CONTINUE;계속(인공지능 아님);;;;;;;;;;;;;
ASKMILITARYACCESS_THEY_ACCEPT_6;이제 조약이 발효되는 동안은 아군이 그들 영토를 자유롭게 이용할 수 있습니다.;;;;;;;;;;;;;
ASKMILITARYACCESS_THEY_DECLINE_6;어떻게 이런 어리석은 결정을 내렸는지 모르겠습니다.;;;;;;;;;;;;;
DISBAND_UNIT_DRO;부대를 해산하면 군사유지비가 감소합니다.;;;;;;;;;;;;;
residency_desc;핵심문화에 속한 국민에게만 투표를 허용합니다.;;;;;;;;;;;;;
limited_citizenship_desc;핵심/수용문화에 속한 국민에게만 투표를 허용합니다.;;;;;;;;;;;;;
small_arms_production_desc;후미장전식 소총, 소총 송곳질 기게화, 반자동소총, 무기 설계의 기술적 개선으로 인해 소형화기산업의 생산량은 19세기 동안 크게 증가했습니다.;;;;;;;;;;;;;
ammunition_production_desc;기초 군수품의 설계 및 생산은 19세기를 거치며 크게 개선됐습니다. 총구장전식 소총에서 후미장전식 소총, 반자동소총, 기관총에 이르는 무기 설계의 발전은 당연히 탄약의 설계와 생산도 따라가야 함을 의미합니다.;;;;;;;;;;;;;
explosives_production_desc;빅토리아 시대는 인간이 가진 폭발 능력의 엄청난 발전을 목격했습니다. 단순한 흑색화약보다 조금 나은 정도로 시작해 마지막에는 플라스틱 폭탄과 니트로글리세린의 출현을 볼 것입니다.;;;;;;;;;;;;;
artillery_production_desc;19세기의 산업 혁명은 사실상 인간의 모든 영역에 영향을 미쳤고, 화포 생산도 예외는 아닙니다. 이전에 오랜 시간이 걸리는 청동포 주조 과정이 알프레드 크루프나 하이럼 맥심 같은 업계 명사의 손길을 통해 산업화되고 정확한 과학으로 거듭날 것입니다.;;;;;;;;;;;;;
PO_PD_70;엄청난 승리를 거뒀으므로 평화협상에서 여러 전쟁목표의 수용을 요구할 수 있습니다.;;;;;;;;;;;;;
PO_PD_40;큰 승리를 거뒀으므로 평화협상에서 하나 이상의 전쟁목표의 수용을 요구할 수 있습니다.;;;;;;;;;;;;;
PO_PD_10;승리를 거뒀으므로 평화협상에서 무조건 평화 또는 제한적인 전쟁목표만을 수용할 가능성이 높습니다.;;;;;;;;;;;;;
PO_PD_NEG_25;적이 이겼으므로 평화의 대가로 제한적인 전쟁목표의 수용을 고려해야 합니다.;;;;;;;;;;;;;
PO_PD_NEG_60;적이 큰 승리를 거뒀으므로 하나 이상의 전쟁목표의 수용을 고려해야 합니다.;;;;;;;;;;;;;
PO_PD_NEG_99;적이 엄청난 승리를 거뒀으므로 여러 전쟁목표의 수용을 고려해야 합니다.;;;;;;;;;;;;;
TOPBAR_AT_WAR_WITH;교전국: [SUB_A7]Y$COUNTRY$[SUB_A7]W;;;;;;;;;;;;;
tut_7a_8a;아래쪽에 '구매' 아이콘이 있고, 그 옆에 슬라이더가 있습니다. 즉, 슬라이더를 특정량만큼 끌어놓으면 게임이 그만큼을 비축할 때까지 무역품 구매를 시도합니다.;;;;;;;;;;;;;
EVTOPTA17000;지금 참정권을 줄 생각은 없다.;;;;;;;;;;;;;
EVTOPTB17000;대중이 이 생각을 지지하면...;;;;;;;;;;;;;
